Fecha,APP ID,Game Name,Device,Total Registered Members,Total Verified Members,Newly Registered Members,Newly Verified Members,Newly Unregistered Members,Descargas,DAU,ARPDAU,Charged UU,Oro_Gastado,ARPU,ARPPU,Complimentary Gold Spent,Ingresos_USD,Oro_Gastado_USD,Juego
2025-03-26,50784,Eros Fantasy,TOTAL,532550,207489,322,199,0,460,2393,196.89,75,471155,0.89,6282.07,0,4711.55,4711.55,Proyecto Aurora
2025-03-27,50784,Eros Fantasy,TOTAL,533165,207884,615,395,0,532,2769,69.29,44,191860,0.36,4360.45,0,1918.6,1918.6,Proyecto Aurora
2025-03-28,50784,Eros Fantasy,TOTAL,533511,208068,346,184,0,311,2560,63.45,41,162439,0.3,3961.93,0,1624.39,1624.39,Proyecto Aurora
2025-03-29,50784,Eros Fantasy,TOTAL,533902,208314,394,246,3,338,2531,60.32,33,152666,0.29,4626.24,0,1526.66,1526.66,Proyecto Aurora
2025-03-30,50784,Eros Fantasy,TOTAL,534232,208517,331,203,1,301,2517,55.79,31,140417,0.26,4529.58,0,1404.17,1404.17,Proyecto Aurora
2025-03-31,50784,Eros Fantasy,TOTAL,534388,208607,156,90,0,168,2288,76.1,27,174113,0.33,6448.63,0,1741.13,1741.13,Proyecto Aurora
2025-04-01,50784,Eros Fantasy,TOTAL,534541,208702,153,95,0,170,2331,65.62,32,152955,0.29,4779.84,0,1529.55,1529.55,Proyecto Aurora
2025-04-02,50784,Eros Fantasy,TOTAL,534717,208796,176,94,0,177,2331,27.24,18,63497,0.12,3527.61,0,634.97,634.97,Proyecto Aurora
2025-04-03,50784,Eros Fantasy,TOTAL,534872,208889,155,93,0,158,2279,29.15,15,66430,0.12,4428.67,0,664.3,664.3,Proyecto Aurora
2025-04-04,50784,Eros Fantasy,TOTAL,534980,208948,108,59,0,128,2250,8.71,15,19600,0.04,1306.67,0,196.0,196.0,Proyecto Aurora
2025-04-05,50784,Eros Fantasy,TOTAL,535091,209010,111,62,0,142,2201,9.41,15,20719,0.04,1381.27,0,207.19,207.19,Proyecto Aurora
2025-04-06,50784,Eros Fantasy,TOTAL,535299,209138,210,128,2,180,2307,42.28,16,97529,0.18,6095.56,0,975.29,975.29,Proyecto Aurora
2025-04-07,50784,Eros Fantasy,TOTAL,535448,209226,149,88,0,169,2219,11.51,18,25530,0.05,1418.33,0,255.3,255.3,Proyecto Aurora
2025-04-08,50784,Eros Fantasy,TOTAL,535573,209306,125,80,0,140,2179,44.86,28,97749,0.18,3491.04,0,977.49,977.49,Proyecto Aurora
2025-04-09,50784,Eros Fantasy,TOTAL,535656,209353,84,47,1,108,2061,1.67,3,3449,0.01,1149.67,0,34.49,34.49,Proyecto Aurora
2025-04-10,50784,Eros Fantasy,TOTAL,535723,209396,67,43,0,253,1997,1.7,4,3400,0.01,850.0,0,34.0,34.0,Proyecto Aurora
2025-04-11,50784,Eros Fantasy,TOTAL,536011,209575,288,179,0,388,2236,60.15,42,134492,0.25,3202.19,0,1344.92,1344.92,Proyecto Aurora
2025-04-12,50784,Eros Fantasy,TOTAL,536261,209727,250,152,0,265,2259,51.34,21,115980,0.22,5522.86,0,1159.8,1159.8,Proyecto Aurora
2025-04-13,50784,Eros Fantasy,TOTAL,536480,209851,219,124,0,232,2288,18.44,11,42193,0.08,3835.73,0,421.93,421.93,Proyecto Aurora
2025-04-14,50784,Eros Fantasy,TOTAL,536598,209913,118,62,0,140,2149,1.16,3,2495,0.0,831.67,0,24.95,24.95,Proyecto Aurora
2025-04-15,50784,Eros Fantasy,TOTAL,536733,210000,135,87,0,144,2142,7.05,9,15093,0.03,1677.0,0,150.93,150.93,Proyecto Aurora
2025-04-16,50784,Eros Fantasy,TOTAL,536858,210075,125,75,0,140,2133,14.65,16,31243,0.06,1952.69,0,312.43,312.43,Proyecto Aurora
2025-04-17,50784,Eros Fantasy,TOTAL,537006,210164,148,89,0,382,2178,15.21,12,33136,0.06,2761.33,0,331.36,331.36,Proyecto Aurora
2025-04-18,50784,Eros Fantasy,TOTAL,537228,210289,223,125,1,393,2294,43.92,49,100750,0.19,2056.12,0,1007.5,1007.5,Proyecto Aurora
2025-04-19,50784,Eros Fantasy,TOTAL,537418,210413,190,124,0,285,2217,10.21,29,22644,0.04,780.83,0,226.44,226.44,Proyecto Aurora
2025-04-20,50784,Eros Fantasy,TOTAL,537650,210569,232,156,0,275,2287,19.93,18,45589,0.08,2532.72,0,455.89,455.89,Proyecto Aurora
2025-04-21,50784,Eros Fantasy,TOTAL,537834,210679,184,110,0,338,2310,24.0,16,55431,0.1,3464.44,0,554.31,554.31,Proyecto Aurora
2025-04-22,50784,Eros Fantasy,TOTAL,538082,210830,248,151,0,300,2337,29.12,19,68044,0.13,3581.26,0,680.44,680.44,Proyecto Aurora
2025-04-23,50784,Eros Fantasy,TOTAL,538418,211054,336,224,0,236,2438,7.1,12,17300,0.03,1441.67,0,173.0,173.0,Proyecto Aurora
2025-04-24,50784,Eros Fantasy,TOTAL,538633,211194,215,140,0,167,2260,13.73,16,31040,0.06,1940.0,0,310.4,310.4,Proyecto Aurora
2025-04-25,50784,Eros Fantasy,TOTAL,538822,211327,189,133,0,174,2168,41.88,9,90789,0.17,10087.67,0,907.89,907.89,Proyecto Aurora
2025-04-26,50784,Eros Fantasy,TOTAL,538990,211426,168,99,0,193,2130,25.8,7,54945,0.1,7849.29,0,549.45,549.45,Proyecto Aurora
2025-04-27,50784,Eros Fantasy,TOTAL,539182,211543,192,117,0,179,2130,21.66,6,46139,0.09,7689.83,0,461.39,461.39,Proyecto Aurora
2025-04-28,50784,Eros Fantasy,TOTAL,539348,211651,166,108,0,196,2124,16.14,5,34286,0.06,6857.2,0,342.86,342.86,Proyecto Aurora
2025-04-29,50784,Eros Fantasy,TOTAL,539460,211724,112,73,0,131,2027,5.57,6,11293,0.02,1882.17,0,112.93,112.93,Proyecto Aurora
2025-04-30,50784,Eros Fantasy,TOTAL,539564,211792,104,68,0,159,2053,22.41,11,46017,0.09,4183.36,0,460.17,460.17,Proyecto Aurora
2025-05-01,50784,Eros Fantasy,TOTAL,540085,212112,521,320,0,707,2529,193.51,72,489385,0.91,6797.01,0,4893.85,4893.85,Proyecto Aurora
2025-05-02,50784,Eros Fantasy,TOTAL,540395,212324,311,212,1,415,2354,92.27,40,217198,0.4,5429.95,0,2171.98,2171.98,Proyecto Aurora
2025-05-03,50784,Eros Fantasy,TOTAL,540691,212506,296,182,0,357,2332,51.68,29,120516,0.22,4155.72,0,1205.16,1205.16,Proyecto Aurora
2025-05-04,50784,Eros Fantasy,TOTAL,540871,212618,180,112,0,209,2218,47.57,24,105510,0.2,4396.25,0,1055.1,1055.1,Proyecto Aurora
2025-05-05,50784,Eros Fantasy,TOTAL,541154,212800,283,182,0,193,2327,34.59,22,80489,0.15,3658.59,0,804.89,804.89,Proyecto Aurora
2025-05-06,50784,Eros Fantasy,TOTAL,541467,212990,313,190,0,264,2352,47.46,15,111629,0.21,7441.93,0,1116.29,1116.29,Proyecto Aurora
2025-05-07,50784,Eros Fantasy,TOTAL,541647,213107,180,117,0,354,2232,12.07,15,26930,0.05,1795.33,0,269.3,269.3,Proyecto Aurora
2025-05-08,50784,Eros Fantasy,TOTAL,541891,213266,244,159,0,286,2237,15.41,20,34480,0.06,1724.0,0,344.8,344.8,Proyecto Aurora
2025-05-09,50784,Eros Fantasy,TOTAL,542179,213451,289,185,1,283,2301,36.21,24,83325,0.15,3471.88,0,833.25,833.25,Proyecto Aurora
2025-05-10,50784,Eros Fantasy,TOTAL,542451,213628,272,177,0,287,2253,47.58,25,107204,0.2,4288.16,0,1072.04,1072.04,Proyecto Aurora
2025-05-11,50784,Eros Fantasy,TOTAL,542700,213781,249,153,0,261,2273,33.27,17,75631,0.14,4448.88,0,756.31,756.31,Proyecto Aurora
2025-05-12,50784,Eros Fantasy,TOTAL,542840,213863,140,82,0,174,2126,37.43,30,79568,0.15,2652.27,0,795.68,795.68,Proyecto Aurora
2025-05-13,50784,Eros Fantasy,TOTAL,543021,213982,181,119,0,160,2105,30.45,24,64089,0.12,2670.38,0,640.89,640.89,Proyecto Aurora
2025-05-14,50784,Eros Fantasy,TOTAL,543120,214039,99,57,0,141,2011,2.39,3,4800,0.01,1600.0,0,48.0,48.0,Proyecto Aurora
2025-05-15,50784,Eros Fantasy,TOTAL,543236,214114,116,75,0,137,1973,12.27,13,24199,0.04,1861.46,0,241.99,241.99,Proyecto Aurora
2025-05-16,50784,Eros Fantasy,TOTAL,543340,214177,104,63,0,134,1972,6.13,7,12096,0.02,1728.0,0,120.96,120.96,Proyecto Aurora
2025-05-17,50784,Eros Fantasy,TOTAL,543449,214245,109,68,0,168,1900,6.18,9,11749,0.02,1305.44,0,117.49,117.49,Proyecto Aurora
2025-05-18,50784,Eros Fantasy,TOTAL,543581,214330,132,85,0,162,1962,11.26,7,22094,0.04,3156.29,0,220.94,220.94,Proyecto Aurora
2025-05-19,50784,Eros Fantasy,TOTAL,543668,214394,87,64,0,139,1937,5.6,8,10846,0.02,1355.75,0,108.46,108.46,Proyecto Aurora
2025-05-20,50784,Eros Fantasy,TOTAL,543749,214441,81,47,0,123,1902,3.58,10,6800,0.01,680.0,0,68.0,68.0,Proyecto Aurora
2025-05-21,50784,Eros Fantasy,TOTAL,543819,214478,70,37,0,83,1841,0.71,1,1300,0.0,1300.0,0,13.0,13.0,Proyecto Aurora
2025-05-22,50784,Eros Fantasy,TOTAL,543881,214513,62,35,0,175,1825,4.05,6,7398,0.01,1233.0,0,73.98,73.98,Proyecto Aurora
2025-05-23,50784,Eros Fantasy,TOTAL,544159,214690,279,177,1,463,2120,159.23,51,337577,0.62,6619.16,0,3375.77,3375.77,Proyecto Aurora
2025-05-24,50784,Eros Fantasy,TOTAL,544495,214924,337,234,1,399,2264,40.1,30,90788,0.17,3026.27,0,907.88,907.88,Proyecto Aurora
2025-05-25,50784,Eros Fantasy,TOTAL,544713,215056,218,132,0,256,2187,17.37,21,37996,0.07,1809.33,0,379.96,379.96,Proyecto Aurora
2025-05-26,50784,Eros Fantasy,TOTAL,544847,215151,134,95,0,157,2138,14.41,11,30799,0.06,2799.91,0,307.99,307.99,Proyecto Aurora
2025-05-27,50784,Eros Fantasy,TOTAL,544985,215242,138,91,0,187,2124,9.58,14,20344,0.04,1453.14,0,203.44,203.44,Proyecto Aurora
2025-05-28,50784,Eros Fantasy,TOTAL,545091,215315,106,73,0,145,2085,13.95,13,29094,0.05,2238.0,0,290.94,290.94,Proyecto Aurora
2025-05-29,50784,Eros Fantasy,TOTAL,545201,215391,111,76,1,428,2150,12.02,11,25848,0.05,2349.82,0,258.48,258.48,Proyecto Aurora
2025-05-30,50784,Eros Fantasy,TOTAL,545397,215526,197,135,1,261,2157,26.46,17,57082,0.1,3357.76,0,570.82,570.82,Proyecto Aurora
2025-05-31,50784,Eros Fantasy,TOTAL,545619,215669,223,143,1,191,2182,16.31,17,35594,0.07,2093.76,0,355.94,355.94,Proyecto Aurora
2025-06-01,50784,Eros Fantasy,TOTAL,545751,215752,132,83,0,156,2165,13.51,11,29244,0.05,2658.55,0,292.44,292.44,Proyecto Aurora
2025-06-02,50784,Eros Fantasy,TOTAL,545883,215832,133,80,1,157,2133,19.5,13,41594,0.08,3199.54,0,415.94,415.94,Proyecto Aurora
2025-06-03,50784,Eros Fantasy,TOTAL,546020,215924,137,92,0,152,2144,19.17,22,41096,0.08,1868.0,0,410.96,410.96,Proyecto Aurora
2025-06-04,50784,Eros Fantasy,TOTAL,546167,216018,148,94,1,138,2060,9.66,10,19892,0.04,1989.2,0,198.92,198.92,Proyecto Aurora
2025-06-05,50784,Eros Fantasy,TOTAL,546283,216096,116,78,0,115,2005,14.73,9,29538,0.05,3282.0,3999,295.38,295.38,Proyecto Aurora
2025-06-06,50784,Eros Fantasy,TOTAL,546572,216268,289,172,0,287,2126,89.73,18,190768,0.35,10598.22,0,1907.68,1907.68,Proyecto Aurora
2025-06-07,50784,Eros Fantasy,TOTAL,546836,216413,264,145,0,281,2062,37.77,19,77878,0.14,4098.84,0,778.78,778.78,Proyecto Aurora
2025-06-08,50784,Eros Fantasy,TOTAL,547017,216528,181,115,0,206,1993,16.33,8,32537,0.06,4067.13,0,325.37,325.37,Proyecto Aurora
2025-06-09,50784,Eros Fantasy,TOTAL,547115,216591,99,63,1,105,1996,9.92,6,19794,0.04,3299.0,0,197.94,197.94,Proyecto Aurora
2025-06-10,50784,Eros Fantasy,TOTAL,547270,216690,155,99,0,142,2012,15.97,10,32139,0.06,3213.9,0,321.39,321.39,Proyecto Aurora
2025-06-11,50784,Eros Fantasy,TOTAL,547379,216752,109,62,0,134,1988,7.89,10,15688,0.03,1568.8,0,156.88,156.88,Proyecto Aurora
2025-06-12,50784,Eros Fantasy,TOTAL,547483,216827,104,75,0,112,1927,13.49,11,25987,0.05,2362.45,0,259.87,259.87,Proyecto Aurora
2025-06-13,50784,Eros Fantasy,TOTAL,547757,216990,274,163,0,528,2150,222.51,71,478394,0.87,6737.94,0,4783.94,4783.94,Proyecto Aurora
2025-06-14,50784,Eros Fantasy,TOTAL,548112,217209,355,219,0,473,2294,85.16,57,195361,0.36,3427.39,0,1953.61,1953.61,Proyecto Aurora
2025-06-15,50784,Eros Fantasy,TOTAL,548474,217435,362,226,0,435,2392,75.14,44,179732,0.33,4084.82,0,1797.32,1797.32,Proyecto Aurora
2025-06-16,50784,Eros Fantasy,TOTAL,548761,217605,287,170,0,303,2416,61.05,35,147490,0.27,4214.0,0,1474.9,1474.9,Proyecto Aurora
2025-06-17,50784,Eros Fantasy,TOTAL,548991,217756,231,151,1,276,2363,44.41,28,104941,0.19,3747.89,0,1049.41,1049.41,Proyecto Aurora
2025-06-18,50784,Eros Fantasy,TOTAL,549280,217947,289,191,0,503,2432,66.22,32,161042,0.29,5032.56,0,1610.42,1610.42,Proyecto Aurora
2025-06-19,50784,Eros Fantasy,TOTAL,549590,218145,310,198,0,398,2456,33.73,37,82840,0.15,2238.92,0,828.4,828.4,Proyecto Aurora
2025-06-20,50784,Eros Fantasy,TOTAL,549807,218273,217,128,0,258,2352,13.94,17,32796,0.06,1929.18,0,327.96,327.96,Proyecto Aurora
2025-06-21,50784,Eros Fantasy,TOTAL,550022,218413,216,140,1,261,2272,33.33,27,75734,0.14,2804.96,0,757.34,757.34,Proyecto Aurora
2025-06-22,50784,Eros Fantasy,TOTAL,550215,218533,193,120,0,220,2240,19.86,20,44488,0.08,2224.4,0,444.88,444.88,Proyecto Aurora
2025-06-23,50784,Eros Fantasy,TOTAL,550513,218725,299,192,1,364,2312,56.52,26,130672,0.24,5025.85,0,1306.72,1306.72,Proyecto Aurora
2025-06-24,50784,Eros Fantasy,TOTAL,550655,218817,142,92,0,155,2192,12.47,16,27341,0.05,1708.81,0,273.41,273.41,Proyecto Aurora
2025-06-25,50784,Eros Fantasy,TOTAL,550760,218885,105,68,0,133,2150,35.62,24,76582,0.14,3190.92,0,765.82,765.82,Proyecto Aurora
2025-06-26,50784,Eros Fantasy,TOTAL,550888,218960,128,75,0,191,2131,36.08,33,76894,0.14,2330.12,0,768.94,768.94,Proyecto Aurora
2025-06-27,50784,Eros Fantasy,TOTAL,550997,219030,110,70,1,308,2123,12.24,9,25988,0.05,2887.56,0,259.88,259.88,Proyecto Aurora
2025-06-28,50784,Eros Fantasy,TOTAL,551124,219111,127,81,0,271,2025,16.04,17,32486,0.06,1910.94,0,324.86,324.86,Proyecto Aurora
2025-06-29,50784,Eros Fantasy,TOTAL,551251,219196,127,85,0,187,2021,10.02,12,20244,0.04,1687.0,0,202.44,202.44,Proyecto Aurora
2025-06-30,50784,Eros Fantasy,TOTAL,551353,219262,102,66,0,173,2021,3.36,7,6799,0.01,971.29,0,67.99,67.99,Proyecto Aurora
2025-07-01,50784,Eros Fantasy,TOTAL,551475,219334,122,72,0,231,1997,2.75,4,5499,0.01,1374.75,0,54.99,54.99,Proyecto Aurora
2025-07-02,50784,Eros Fantasy,TOTAL,551728,219500,253,166,0,396,2165,47.57,30,102995,0.19,3433.17,0,1029.95,1029.95,Proyecto Aurora
2025-07-03,50784,Eros Fantasy,TOTAL,551996,219675,268,175,0,245,2205,17.1,19,37700,0.07,1984.21,0,377.0,377.0,Proyecto Aurora
2025-07-04,50784,Eros Fantasy,TOTAL,552197,219816,201,141,0,211,2170,50.22,20,108987,0.2,5449.35,0,1089.87,1089.87,Proyecto Aurora
2025-07-05,50784,Eros Fantasy,TOTAL,552354,219925,157,109,0,170,2038,46.97,18,95728,0.17,5318.22,0,957.28,957.28,Proyecto Aurora
2025-07-06,50784,Eros Fantasy,TOTAL,552543,220039,189,114,0,165,2129,17.19,15,36587,0.07,2439.13,0,365.87,365.87,Proyecto Aurora
2025-07-07,50784,Eros Fantasy,TOTAL,552678,220124,136,85,1,139,2089,23.21,13,48485,0.09,3729.62,0,484.85,484.85,Proyecto Aurora
2025-07-08,50784,Eros Fantasy,TOTAL,552818,220212,140,88,0,173,2090,21.86,13,45680,0.08,3513.85,0,456.8,456.8,Proyecto Aurora
2025-07-09,50784,Eros Fantasy,TOTAL,552946,220293,129,81,1,169,2032,14.14,14,28736,0.05,2052.57,0,287.36,287.36,Proyecto Aurora
2025-07-10,50784,Eros Fantasy,TOTAL,553071,220381,125,88,0,149,2051,20.57,12,42198,0.08,3516.5,0,421.98,421.98,Proyecto Aurora
2025-07-11,50784,Eros Fantasy,TOTAL,553227,220481,156,100,0,421,2015,64.08,24,129130,0.23,5380.42,0,1291.3,1291.3,Proyecto Aurora
2025-07-12,50784,Eros Fantasy,TOTAL,553417,220589,191,108,1,284,2106,32.48,23,68397,0.12,2973.78,0,683.97,683.97,Proyecto Aurora
2025-07-13,50784,Eros Fantasy,TOTAL,553579,220685,162,96,0,231,2094,26.43,21,55337,0.1,2635.1,0,553.37,553.37,Proyecto Aurora
2025-07-14,50784,Eros Fantasy,TOTAL,553691,220755,112,70,0,173,2047,22.49,20,46047,0.08,2302.35,0,460.47,460.47,Proyecto Aurora
2025-07-15,50784,Eros Fantasy,TOTAL,553806,220825,115,70,0,158,1966,8.42,9,16550,0.03,1838.89,0,165.5,165.5,Proyecto Aurora
2025-07-16,50784,Eros Fantasy,TOTAL,553913,220885,107,60,0,131,1968,7.09,9,13949,0.03,1549.89,0,139.49,139.49,Proyecto Aurora
2025-07-17,50784,Eros Fantasy,TOTAL,554003,220936,90,51,0,219,1946,8.22,14,16000,0.03,1142.86,0,160.0,160.0,Proyecto Aurora
2025-07-18,50784,Eros Fantasy,TOTAL,554148,221036,145,100,0,305,1964,31.74,20,62345,0.11,3117.25,0,623.45,623.45,Proyecto Aurora
2025-07-19,50784,Eros Fantasy,TOTAL,554344,221181,196,145,0,224,1998,48.99,27,97888,0.18,3625.48,0,978.88,978.88,Proyecto Aurora
2025-07-20,50784,Eros Fantasy,TOTAL,554520,221307,176,126,0,198,2028,24.01,16,48687,0.09,3042.94,0,486.87,486.87,Proyecto Aurora
2025-07-21,50784,Eros Fantasy,TOTAL,554697,221425,177,118,0,204,2039,5.64,12,11496,0.02,958.0,0,114.96,114.96,Proyecto Aurora
2025-07-22,50784,Eros Fantasy,TOTAL,554806,221492,110,67,1,167,1950,12.92,11,25198,0.05,2290.73,0,251.98,251.98,Proyecto Aurora
2025-07-23,50784,Eros Fantasy,TOTAL,554946,221574,140,82,0,148,1983,10.74,10,21292,0.04,2129.2,0,212.92,212.92,Proyecto Aurora
2025-07-24,50784,Eros Fantasy,TOTAL,555084,221659,138,85,0,151,2002,49.79,25,99686,0.18,3987.44,0,996.86,996.86,Proyecto Aurora
2025-07-25,50784,Eros Fantasy,TOTAL,555207,221740,123,81,0,338,1946,32.58,22,63400,0.11,2881.82,0,634.0,634.0,Proyecto Aurora
2025-07-26,50784,Eros Fantasy,TOTAL,555354,221828,147,88,0,301,1968,22.15,27,43597,0.08,1614.7,0,435.97,435.97,Proyecto Aurora
2025-07-27,50784,Eros Fantasy,TOTAL,555505,221928,151,100,0,204,1974,12.99,23,25649,0.05,1115.17,0,256.49,256.49,Proyecto Aurora
2025-07-28,50784,Eros Fantasy,TOTAL,555628,222012,123,84,0,144,1925,16.91,17,32547,0.06,1914.53,0,325.47,325.47,Proyecto Aurora
2025-07-29,50784,Eros Fantasy,TOTAL,555797,222128,169,116,0,234,1977,17.07,12,33750,0.06,2812.5,0,337.5,337.5,Proyecto Aurora
2025-07-30,50784,Eros Fantasy,TOTAL,556182,222381,385,253,0,604,2235,122.02,56,272723,0.49,4870.05,0,2727.23,2727.23,Proyecto Aurora
2025-07-31,50784,Eros Fantasy,TOTAL,556430,222548,248,167,0,410,2147,40.61,39,87193,0.16,2235.72,0,871.93,871.93,Proyecto Aurora
2025-08-01,50784,Eros Fantasy,TOTAL,556574,222646,144,98,0,302,2051,17.33,16,35546,0.06,2221.63,0,355.46,355.46,Proyecto Aurora
2025-08-02,50784,Eros Fantasy,TOTAL,556720,222739,146,93,0,167,1973,16.44,19,32443,0.06,1707.53,0,324.43,324.43,Proyecto Aurora
2025-08-03,50784,Eros Fantasy,TOTAL,556850,222826,131,87,1,150,1985,31.89,19,63296,0.11,3331.37,0,632.96,632.96,Proyecto Aurora
2025-08-04,50784,Eros Fantasy,TOTAL,556944,222887,94,61,0,138,1915,14.51,17,27796,0.05,1635.06,0,277.96,277.96,Proyecto Aurora
2025-08-05,50784,Eros Fantasy,TOTAL,557067,222963,123,76,0,140,1915,17.1,8,32743,0.06,4092.88,0,327.43,327.43,Proyecto Aurora
2025-08-06,50784,Eros Fantasy,TOTAL,557152,223016,85,53,0,131,1848,12.71,8,23490,0.04,2936.25,0,234.9,234.9,Proyecto Aurora
2025-08-07,50784,Eros Fantasy,TOTAL,557242,223068,90,52,0,232,1841,24.25,16,44644,0.08,2790.25,0,446.44,446.44,Proyecto Aurora
2025-08-08,50784,Eros Fantasy,TOTAL,557359,223141,117,73,0,329,1872,22.51,29,42143,0.08,1453.21,0,421.43,421.43,Proyecto Aurora
2025-08-09,50784,Eros Fantasy,TOTAL,557489,223230,130,89,0,186,1835,22.09,13,40544,0.07,3118.77,0,405.44,405.44,Proyecto Aurora
2025-08-10,50784,Eros Fantasy,TOTAL,557638,223327,149,97,0,175,1869,13.94,14,26050,0.05,1860.71,0,260.5,260.5,Proyecto Aurora
2025-08-11,50784,Eros Fantasy,TOTAL,557766,223416,128,89,0,261,1851,11.48,10,21247,0.04,2124.7,0,212.47,212.47,Proyecto Aurora
2025-08-12,50784,Eros Fantasy,TOTAL,557929,223533,163,117,0,328,1925,79.48,52,152995,0.27,2942.21,0,1529.95,1529.95,Proyecto Aurora
2025-08-13,50784,Eros Fantasy,TOTAL,558171,223676,242,143,0,318,2017,52.65,27,106196,0.19,3933.19,0,1061.96,1061.96,Proyecto Aurora
2025-08-14,50784,Eros Fantasy,TOTAL,558304,223763,133,87,0,181,1891,6.26,8,11843,0.02,1480.38,0,118.43,118.43,Proyecto Aurora
2025-08-15,50784,Eros Fantasy,TOTAL,558444,223856,140,93,0,169,1884,39.46,24,74344,0.13,3097.67,0,743.44,743.44,Proyecto Aurora
2025-08-16,50784,Eros Fantasy,TOTAL,558546,223924,102,68,0,156,1850,36.53,20,67586,0.12,3379.3,0,675.86,675.86,Proyecto Aurora
2025-08-17,50784,Eros Fantasy,TOTAL,558634,223989,88,65,0,133,1880,18.98,13,35678,0.06,2744.46,0,356.78,356.78,Proyecto Aurora
2025-08-18,50784,Eros Fantasy,TOTAL,558743,224064,110,75,1,151,1929,12.85,15,24784,0.04,1652.27,0,247.84,247.84,Proyecto Aurora
2025-08-19,50784,Eros Fantasy,TOTAL,558819,224117,76,53,0,115,1930,9.63,10,18585,0.03,1858.5,0,185.85,185.85,Proyecto Aurora
2025-08-20,50784,Eros Fantasy,TOTAL,558902,224168,83,51,0,121,1857,7.27,5,13495,0.02,2699.0,0,134.95,134.95,Proyecto Aurora
2025-08-21,50784,Eros Fantasy,TOTAL,559010,224240,108,72,0,125,1901,22.93,17,43597,0.08,2564.53,0,435.97,435.97,Proyecto Aurora
2025-08-22,50784,Eros Fantasy,TOTAL,559311,224438,301,198,0,610,2121,188.9,55,400662,0.72,7284.76,0,4006.62,4006.62,Proyecto Aurora
2025-08-23,50784,Eros Fantasy,TOTAL,559619,224629,308,191,0,663,2122,69.52,29,147531,0.26,5087.28,0,1475.31,1475.31,Proyecto Aurora
2025-08-24,50784,Eros Fantasy,TOTAL,559752,224726,133,97,0,283,1957,23.15,13,45295,0.08,3484.23,0,452.95,452.95,Proyecto Aurora
2025-08-25,50784,Eros Fantasy,TOTAL,559877,224819,125,93,0,171,1872,12.23,9,22897,0.04,2544.11,0,228.97,228.97,Proyecto Aurora
2025-08-26,50784,Eros Fantasy,TOTAL,559985,224890,108,71,0,160,1860,57.31,16,106595,0.19,6662.19,0,1065.95,1065.95,Proyecto Aurora
2025-08-27,50784,Eros Fantasy,TOTAL,560059,224933,74,43,0,147,1796,21.41,15,38448,0.07,2563.2,0,384.48,384.48,Proyecto Aurora
2025-08-28,50784,Eros Fantasy,TOTAL,560119,224976,60,43,0,263,1789,23.78,16,42548,0.08,2659.25,0,425.48,425.48,Proyecto Aurora
2025-08-29,50784,Eros Fantasy,TOTAL,560225,225045,106,69,0,310,1823,51.28,28,93492,0.17,3339.0,0,934.92,934.92,Proyecto Aurora
2025-08-30,50784,Eros Fantasy,TOTAL,560327,225120,103,75,1,188,1762,31.3,26,55142,0.1,2120.85,0,551.42,551.42,Proyecto Aurora
2025-08-31,50784,Eros Fantasy,TOTAL,560439,225200,112,80,0,154,1780,21.74,19,38690,0.07,2036.32,0,386.9,386.9,Proyecto Aurora
2025-09-01,50784,Eros Fantasy,TOTAL,560556,225279,117,79,0,145,1793,23.39,18,41940,0.07,2330.0,0,419.4,419.4,Proyecto Aurora
2025-09-02,50784,Eros Fantasy,TOTAL,560645,225332,89,53,0,135,1725,12.43,15,21444,0.04,1429.6,0,214.44,214.44,Proyecto Aurora
2025-09-03,50784,Eros Fantasy,TOTAL,560715,225384,70,52,0,98,1709,21.56,17,36838,0.07,2166.94,0,368.38,368.38,Proyecto Aurora
2025-09-04,50784,Eros Fantasy,TOTAL,560805,225447,91,63,1,257,1712,28.88,21,49447,0.09,2354.62,0,494.47,494.47,Proyecto Aurora
2025-09-05,50784,Eros Fantasy,TOTAL,560896,225506,91,59,0,337,1716,39.04,29,66997,0.12,2310.24,0,669.97,669.97,Proyecto Aurora
2025-09-06,50784,Eros Fantasy,TOTAL,561040,225598,144,92,0,252,1797,36.81,12,66146,0.12,5512.17,0,661.46,661.46,Proyecto Aurora
2025-09-07,50784,Eros Fantasy,TOTAL,561139,225673,99,75,0,153,1745,4.87,6,8500,0.02,1416.67,0,85.0,85.0,Proyecto Aurora
2025-09-08,50784,Eros Fantasy,TOTAL,561209,225722,70,49,0,121,1728,2.69,4,4648,0.01,1162.0,0,46.48,46.48,Proyecto Aurora
2025-09-09,50784,Eros Fantasy,TOTAL,561280,225775,71,53,0,127,1682,6.0,5,10098,0.02,2019.6,0,100.98,100.98,Proyecto Aurora
2025-09-10,50784,Eros Fantasy,TOTAL,561332,225809,52,34,0,93,1650,7.18,5,11846,0.02,2369.2,0,118.46,118.46,Proyecto Aurora
2025-09-11,50784,Eros Fantasy,TOTAL,561408,225864,76,55,0,308,1697,8.57,4,14548,0.03,3637.0,0,145.48,145.48,Proyecto Aurora
2025-09-12,50784,Eros Fantasy,TOTAL,561518,225937,110,73,0,202,1746,27.12,15,47348,0.08,3156.53,0,473.48,473.48,Proyecto Aurora
2025-09-13,50784,Eros Fantasy,TOTAL,561622,226002,104,65,0,155,1708,5.5,8,9399,0.02,1174.88,0,93.99,93.99,Proyecto Aurora
