
Fecha,Año,Trimestre,Mes,Mes_Nombre,DiaSemana,DiaSemana_Nombre,Plataforma,Juego,DAU,Descargas,Ingresos_USD,Ingresos_Brutos_USD,Unidades_Vendidas,Usuarios_Concurrentes_Pico,Oro_Gastado_USD,ARPDAU,ARPU,ARPPU
2024-03-30,2024,2024Q1,3,marzo,5,sábado,Canal A,Proyecto Aurora,1742,77.0,3134.55,3421.76,170.0,145.0,,,,
2024-03-30,2024,2024Q1,3,marzo,5,sábado,Canal B,Proyecto Aurora,3528,69.0,1550.24,,,,1550.24,43.94,0.34,2541.38
2024-03-31,2024,2024Q1,3,marzo,6,domingo,Canal A,Proyecto Aurora,1811,87.0,957.04,1020.74,49.0,173.0,,,,
2024-03-31,2024,2024Q1,3,marzo,6,domingo,Canal B,Proyecto Aurora,3757,129.0,867.87,,,,867.87,23.1,0.19,3214.33
2024-04-01,2024,2024Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1832,63.0,485.3200000000001,527.98,34.0,173.0,,,,
2024-04-01,2024,2024Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3622,76.0,621.8,,,,621.8,17.17,0.14,2302.96
2024-04-02,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1838,65.0,460.77,492.03,37.0,162.0,,,,
2024-04-02,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1838,60.0,460.77,492.03,37.0,162.0,,,,
2024-04-02,2024,2024Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3635,101.0,151.92,,,,151.92,4.18,0.03,1688.0
2024-04-03,2024,2024Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1806,71.0,421.54,453.73,37.0,156.0,,,,
2024-04-03,2024,2024Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1806,79.0,421.54,453.73,37.0,156.0,,,,
2024-04-03,2024,2024Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3635,90.0,326.34,,,,326.34,8.98,0.07,1717.58
2024-04-04,2024,2024Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1807,60.0,1552.97,1644.47,71.0,167.0,,,,
2024-04-04,2024,2024Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3598,67.0,96.39,,,,96.39,2.68,0.02,963.9
2024-04-05,2024,2024Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1789,63.0,1442.84,1566.7199999999998,89.0,157.0,,,,
2024-04-05,2024,2024Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1789,67.0,1442.84,1566.7199999999998,89.0,157.0,,,,
2024-04-05,2024,2024Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3471,68.0,1463.67,,,,1463.67,42.17,0.32,4065.75
2024-04-06,2024,2024Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1756,80.0,1090.64,1181.37,66.0,168.0,,,,
2024-04-06,2024,2024Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1756,45.0,1090.64,1181.37,66.0,168.0,,,,
2024-04-06,2024,2024Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3561,91.0,1080.2,,,,1080.2,30.33,0.24,4696.52
2024-04-07,2024,2024Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1750,64.0,924.32,999.69,54.0,163.0,,,,
2024-04-07,2024,2024Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1750,46.0,924.32,999.69,54.0,163.0,,,,
2024-04-07,2024,2024Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3656,106.0,911.19,,,,911.19,24.92,0.2,3504.58
2024-04-08,2024,2024Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1790,72.0,579.88,633.8499999999999,32.0,173.0,,,,
2024-04-08,2024,2024Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3538,56.0,278.34,,,,278.34,7.87,0.06,1739.63
2024-04-09,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1809,50.0,384.61,422.34,32.0,155.0,,,,
2024-04-09,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1809,46.0,384.61,422.34,32.0,155.0,,,,
2024-04-09,2024,2024Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3456,55.0,470.31,,,,470.31,13.61,0.1,2137.77
2024-04-10,2024,2024Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1774,45.0,463.4500000000001,501.19,25.0,160.0,,,,
2024-04-10,2024,2024Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1774,58.0,463.4500000000001,501.19,25.0,160.0,,,,
2024-04-10,2024,2024Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3451,60.0,860.86,,,,860.86,24.95,0.19,5739.07
2024-04-11,2024,2024Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1752,44.0,933.87,1008.21,44.0,152.0,,,,
2024-04-11,2024,2024Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1752,39.0,933.87,1008.21,44.0,152.0,,,,
2024-04-11,2024,2024Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3407,57.0,650.43,,,,650.43,19.09,0.14,2710.13
2024-04-12,2024,2024Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1779,58.0,344.91,388.5700000000001,27.0,157.0,,,,
2024-04-12,2024,2024Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3406,62.0,441.93,,,,441.93,12.98,0.1,2325.95
2024-04-13,2024,2024Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1703,57.0,407.29,440.51,35.0,122.0,,,,
2024-04-13,2024,2024Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3201,51.0,180.95,,,,180.95,5.65,0.04,1391.92
2024-04-14,2024,2024Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1676,56.0,1673.38,1774.36,98.0,137.0,,,,
2024-04-14,2024,2024Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3291,54.0,195.44,,,,195.44,5.94,0.04,1302.93
2024-04-15,2024,2024Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1761,70.0,3139.4700000000003,3422.44,206.0,176.0,,,,
2024-04-15,2024,2024Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3620,117.0,4042.33,,,,4042.33,111.67,0.88,4346.59
2024-04-16,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1738,55.0,817.4399999999999,873.05,53.0,173.0,,,,
2024-04-16,2024,2024Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3641,264.0,1080.86,,,,1080.86,29.69,0.24,2205.84
2024-04-17,2024,2024Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1697,33.0,587.56,633.83,41.0,168.0,,,,
2024-04-17,2024,2024Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3524,647.0,1411.84,,,,1411.84,40.06,0.31,3815.78
2024-04-18,2024,2024Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1705,64.0,1551.64,1743.74,74.0,178.0,,,,
2024-04-18,2024,2024Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3425,454.0,767.52,,,,767.52,22.41,0.17,2257.41
2024-04-19,2024,2024Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1634,48.0,679.22,734.53,56.0,165.0,,,,
2024-04-19,2024,2024Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3516,371.0,1397.47,,,,1397.47,39.75,0.3,3992.77
2024-04-20,2024,2024Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1647,66.0,947.06,1025.49,92.0,143.0,,,,
2024-04-20,2024,2024Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3306,292.0,810.49,,,,810.49,24.52,0.18,3523.87
2024-04-21,2024,2024Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1643,48.0,498.93,544.23,50.0,148.0,,,,
2024-04-21,2024,2024Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3341,305.0,607.3,,,,607.3,18.18,0.13,2335.77
2024-04-22,2024,2024Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1633,60.0,577.04,629.25,49.0,139.0,,,,
2024-04-22,2024,2024Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3242,238.0,457.62,,,,457.62,14.12,0.1,1760.08
2024-04-23,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1638,57.0,651.84,707.63,70.0,125.0,,,,
2024-04-23,2024,2024Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3182,179.0,411.15,,,,411.15,12.92,0.09,1957.86
2024-04-24,2024,2024Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1619,51.0,883.75,960.92,58.0,133.0,,,,
2024-04-24,2024,2024Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3107,194.0,422.17,,,,422.17,13.59,0.09,2010.33
2024-04-25,2024,2024Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1638,44.0,1839.39,1927.54,110.0,126.0,,,,
2024-04-25,2024,2024Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3085,349.0,323.8,,,,323.8,10.5,0.07,1541.9
2024-04-26,2024,2024Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1696,48.0,1151.61,1261.67,76.0,140.0,,,,
2024-04-26,2024,2024Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3233,684.0,903.95,,,,903.95,27.96,0.2,2443.11
2024-04-27,2024,2024Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1687,47.0,1039.2,1116.38,68.0,138.0,,,,
2024-04-27,2024,2024Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3256,374.0,622.89,,,,622.89,19.13,0.14,2009.32
2024-04-28,2024,2024Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1664,41.0,571.53,607.31,36.0,163.0,,,,
2024-04-28,2024,2024Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3370,358.0,607.43,,,,607.43,18.02,0.13,1598.5
2024-04-29,2024,2024Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1648,52.0,359.87,386.34,28.0,133.0,,,,
2024-04-29,2024,2024Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3246,246.0,139.46,,,,139.46,4.3,0.03,1072.77
2024-04-30,2024,2024Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1641,56.0,241.85,251.69,22.0,126.0,,,,
2024-04-30,2024,2024Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3209,479.0,473.46,,,,473.46,14.75,0.1,3156.4
2024-05-01,2024,2024Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1651,0.0,541.3199999999999,585.22,39.0,114.0,,,,
2024-05-01,2024,2024Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3297,442.0,376.93,,,,376.93,11.43,0.08,1983.84
2024-05-02,2024,2024Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1612,33.0,577.68,621.3399999999999,36.0,117.0,,,,
2024-05-02,2024,2024Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3252,284.0,525.44,,,,525.44,16.16,0.11,2284.52
2024-05-03,2024,2024Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1710,49.0,4025.95,4371.42,220.0,171.0,,,,
2024-05-03,2024,2024Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3253,305.0,2014.77,,,,2014.77,61.94,0.44,3099.65
2024-05-04,2024,2024Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1768,0.0,1539.1,1664.03,93.0,195.0,,,,
2024-05-04,2024,2024Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,3430,443.0,1453.55,,,,1453.55,42.38,0.31,3028.23
2024-05-05,2024,2024Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1765,65.0,1475.08,1604.9,70.0,177.0,,,,
2024-05-05,2024,2024Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3403,318.0,546.26,,,,546.26,16.05,0.12,1883.66
2024-05-06,2024,2024Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1692,43.0,549.9300000000001,592.52,45.0,178.0,,,,
2024-05-06,2024,2024Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3383,328.0,682.81,,,,682.81,20.18,0.15,2276.03
2024-05-07,2024,2024Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1728,69.0,877.58,962.48,76.0,179.0,,,,
2024-05-07,2024,2024Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3390,307.0,506.32,,,,506.32,14.94,0.11,2411.05
2024-05-08,2024,2024Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1741,0.0,889.57,942.52,54.0,165.0,,,,
2024-05-08,2024,2024Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3333,229.0,734.29,,,,734.29,22.03,0.16,3496.62
2024-05-09,2024,2024Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1706,36.0,848.42,926.57,61.0,165.0,,,,
2024-05-09,2024,2024Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3297,256.0,594.4,,,,594.4,18.03,0.13,2584.35
2024-05-10,2024,2024Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1714,56.0,630.88,659.46,37.0,169.0,,,,
2024-05-10,2024,2024Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3233,209.0,371.92,,,,371.92,11.5,0.08,2187.76
2024-05-11,2024,2024Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1669,44.0,304.39,322.0,19.0,167.0,,,,
2024-05-11,2024,2024Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,3164,180.0,243.46,,,,243.46,7.69,0.05,1872.77
2024-05-12,2024,2024Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1670,0.0,366.66,407.55,27.0,177.0,,,,
2024-05-12,2024,2024Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3273,233.0,453.87,,,,453.87,13.87,0.1,3491.31
2024-05-13,2024,2024Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1688,33.0,238.85,263.56,16.0,161.0,,,,
2024-05-13,2024,2024Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3239,181.0,381.42,,,,381.42,11.78,0.08,2934.0
2024-05-14,2024,2024Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1665,33.0,493.5100000000001,538.27,26.0,153.0,,,,
2024-05-14,2024,2024Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3196,210.0,355.49,,,,355.49,11.12,0.08,2962.42
2024-05-15,2024,2024Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1654,44.0,1065.16,1141.76,61.0,148.0,,,,
2024-05-15,2024,2024Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3210,203.0,306.47,,,,306.47,9.55,0.07,3064.7
2024-05-16,2024,2024Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1639,39.0,1488.59,1591.8000000000002,85.0,140.0,,,,
2024-05-16,2024,2024Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3162,384.0,494.42,,,,494.42,15.64,0.11,2247.36
2024-05-17,2024,2024Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1692,49.0,4582.96,4990.25,254.0,171.0,,,,
2024-05-17,2024,2024Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3600,797.0,5514.72,,,,5514.72,153.19,1.18,6196.31
2024-05-18,2024,2024Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1719,67.0,1834.88,1920.56,109.0,185.0,,,,
2024-05-18,2024,2024Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,4047,1098.0,1637.96,,,,1637.96,40.47,0.35,3899.9
2024-05-19,2024,2024Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1703,63.0,1335.99,1439.17,93.0,187.0,,,,
2024-05-19,2024,2024Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3996,737.0,1380.09,,,,1380.09,34.54,0.3,4182.09
2024-05-20,2024,2024Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1674,48.0,570.82,608.65,48.0,186.0,,,,
2024-05-20,2024,2024Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3726,426.0,633.0,,,,633.0,16.99,0.14,2752.17
2024-05-21,2024,2024Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1663,43.0,1290.64,1370.34,94.0,144.0,,,,
2024-05-21,2024,2024Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3574,342.0,619.94,,,,619.94,17.35,0.13,3444.11
2024-05-22,2024,2024Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1653,40.0,884.66,984.66,66.0,158.0,,,,
2024-05-22,2024,2024Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3369,266.0,873.57,,,,873.57,25.93,0.19,3359.88
2024-05-23,2024,2024Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1599,38.0,1466.11,1631.5,123.0,133.0,,,,
2024-05-23,2024,2024Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3322,251.0,430.74,,,,430.74,12.97,0.09,2153.7
2024-05-24,2024,2024Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1567,31.0,484.38,519.44,52.0,134.0,,,,
2024-05-24,2024,2024Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3176,225.0,528.46,,,,528.46,16.64,0.11,2113.84
2024-05-25,2024,2024Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1514,44.0,293.35,314.47,29.0,114.0,,,,
2024-05-25,2024,2024Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,3129,217.0,585.33,,,,585.33,18.71,0.12,2438.88
2024-05-26,2024,2024Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1539,35.0,599.66,644.0999999999999,50.0,120.0,,,,
2024-05-26,2024,2024Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3192,250.0,690.31,,,,690.31,21.63,0.15,3137.77
2024-05-27,2024,2024Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1512,26.0,345.79,367.78,28.0,124.0,,,,
2024-05-27,2024,2024Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3198,196.0,259.25,,,,259.25,8.11,0.06,1620.31
2024-05-28,2024,2024Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1540,45.0,388.12,415.1,38.0,119.0,,,,
2024-05-28,2024,2024Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3057,200.0,297.38,,,,297.38,9.73,0.06,3304.22
2024-05-29,2024,2024Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1521,34.0,308.75,339.47,15.0,117.0,,,,
2024-05-29,2024,2024Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3112,184.0,251.26,,,,251.26,8.07,0.05,2512.6
2024-05-30,2024,2024Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1469,37.0,395.55,428.07,35.0,111.0,,,,
2024-05-30,2024,2024Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,2933,185.0,570.31,,,,570.31,19.44,0.12,2281.24
2024-05-31,2024,2024Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1510,45.0,240.66000000000005,259.16,26.0,111.0,,,,
2024-05-31,2024,2024Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,2936,202.0,406.72,,,,406.72,13.85,0.09,1768.35
2024-06-01,2024,2024Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1559,0.0,3431.36,3738.79,193.0,141.0,,,,
2024-06-01,2024,2024Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,2955,453.0,1815.88,,,,1815.88,61.45,0.39,3130.83
2024-06-02,2024,2024Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1672,60.0,1031.86,1107.1799999999998,52.0,175.0,,,,
2024-06-02,2024,2024Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,3403,706.0,1095.45,,,,1095.45,32.19,0.23,3423.28
2024-06-03,2024,2024Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1694,58.0,313.32,338.92,29.0,169.0,,,,
2024-06-03,2024,2024Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,3303,417.0,550.93,,,,550.93,16.68,0.12,2754.65
2024-06-04,2024,2024Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1675,0.0,911.25,975.71,47.0,166.0,,,,
2024-06-04,2024,2024Q2,6,junio,1,martes,Canal B,Proyecto Aurora,3344,297.0,418.96,,,,418.96,12.53,0.09,2793.07
2024-06-05,2024,2024Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1671,46.0,348.52,383.94,25.0,163.0,,,,
2024-06-05,2024,2024Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,3244,248.0,136.48,,,,136.48,4.21,0.03,1706.0
2024-06-06,2024,2024Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1671,24.0,373.9,405.14,24.0,159.0,,,,
2024-06-06,2024,2024Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,3177,243.0,627.91,,,,627.91,19.76,0.13,3924.44
2024-06-07,2024,2024Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1770,82.0,3422.74,3744.53,201.0,191.0,,,,
2024-06-07,2024,2024Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,3344,692.0,2462.15,,,,2462.15,73.63,0.52,6479.34
2024-06-08,2024,2024Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1772,0.0,1937.36,2088.08,108.0,168.0,,,,
2024-06-08,2024,2024Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,3723,837.0,2125.8,,,,2125.8,57.1,0.45,4168.24
2024-06-09,2024,2024Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1808,39.0,2621.78,2856.45,142.0,185.0,,,,
2024-06-09,2024,2024Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,3840,602.0,2340.76,,,,2340.76,60.96,0.49,3837.31
2024-06-10,2024,2024Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1779,46.0,1162.52,1275.06,81.0,177.0,,,,
2024-06-10,2024,2024Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,3850,563.0,1513.08,,,,1513.08,39.3,0.32,3879.69
2024-06-11,2024,2024Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1780,29.0,869.14,945.5,67.0,176.0,,,,
2024-06-11,2024,2024Q2,6,junio,1,martes,Canal B,Proyecto Aurora,3608,283.0,1405.71,,,,1405.71,38.96,0.3,4259.73
2024-06-12,2024,2024Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1806,0.0,745.72,821.28,58.0,169.0,,,,
2024-06-12,2024,2024Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,3704,339.0,1478.01,,,,1478.01,39.9,0.31,4618.78
2024-06-13,2024,2024Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1809,53.0,1296.75,1386.03,77.0,166.0,,,,
2024-06-13,2024,2024Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,3618,268.0,1132.88,,,,1132.88,31.31,0.24,3146.89
2024-06-14,2024,2024Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1745,57.0,501.79,542.51,57.0,132.0,,,,
2024-06-14,2024,2024Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,3562,478.0,563.65,,,,563.65,15.82,0.12,2013.04
2024-06-15,2024,2024Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1649,48.0,123.35,128.25,23.0,128.0,,,,
2024-06-15,2024,2024Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,3297,475.0,228.85,,,,228.85,6.94,0.05,1907.08
2024-06-16,2024,2024Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1635,60.0,2051.85,2197.27,124.0,124.0,,,,
2024-06-16,2024,2024Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,3288,315.0,191.92,,,,191.92,5.84,0.04,2399.0
2024-06-17,2024,2024Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1758,82.0,3849.72,4172.0,255.0,157.0,,,,
2024-06-17,2024,2024Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,3552,528.0,4470.29,,,,4470.29,125.85,0.94,5259.16
2024-06-18,2024,2024Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1739,48.0,1215.92,1330.49,76.0,174.0,,,,
2024-06-18,2024,2024Q2,6,junio,1,martes,Canal B,Proyecto Aurora,3787,633.0,1142.17,,,,1142.17,30.16,0.24,3684.42
2024-06-19,2024,2024Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1709,56.0,712.67,761.34,39.0,166.0,,,,
2024-06-19,2024,2024Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,3393,277.0,356.74,,,,356.74,10.51,0.07,2229.63
2024-06-20,2024,2024Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1687,49.0,1373.49,1481.16,85.0,164.0,,,,
2024-06-20,2024,2024Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,3257,234.0,496.88,,,,496.88,15.26,0.1,2615.16
2024-06-21,2024,2024Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1605,46.0,1372.49,1504.7,65.0,167.0,,,,
2024-06-21,2024,2024Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,3291,368.0,1788.87,,,,1788.87,54.36,0.37,4586.85
2024-06-22,2024,2024Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1623,43.0,1222.89,1303.52,66.0,160.0,,,,
2024-06-22,2024,2024Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,3185,269.0,394.61,,,,394.61,12.39,0.08,2192.28
2024-06-23,2024,2024Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1647,53.0,676.95,741.8699999999999,51.0,146.0,,,,
2024-06-23,2024,2024Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,3140,224.0,828.93,,,,828.93,26.4,0.17,3604.04
2024-06-24,2024,2024Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1619,36.0,357.04,382.11,39.0,145.0,,,,
2024-06-24,2024,2024Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,3069,237.0,289.73,,,,289.73,9.44,0.06,1704.29
2024-06-25,2024,2024Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1577,51.0,411.58,447.99,31.0,122.0,,,,
2024-06-25,2024,2024Q2,6,junio,1,martes,Canal B,Proyecto Aurora,3045,196.0,502.72,,,,502.72,16.51,0.11,2957.18
2024-06-26,2024,2024Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1598,43.0,383.14,421.88,28.0,128.0,,,,
2024-06-26,2024,2024Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,3014,192.0,533.83,,,,533.83,17.71,0.11,3140.18
2024-06-27,2024,2024Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1568,48.0,805.26,844.9300000000001,66.0,115.0,,,,
2024-06-27,2024,2024Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,2970,189.0,567.51,,,,567.51,19.11,0.12,2837.55
2024-06-28,2024,2024Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1517,36.0,598.05,652.11,42.0,118.0,,,,
2024-06-28,2024,2024Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,2906,201.0,333.23,,,,333.23,11.47,0.07,1960.18
2024-06-29,2024,2024Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1510,40.0,190.63,208.38,18.0,115.0,,,,
